seed,family,m,N,tail_lexpr,tail_lexpr1,tail_asf1,tail_asfk,tail_mmrk,tail_raw,agree_lexpr_asfk,agree_lexpr_mmrk,tied_lexpr,tied_lexpr1,flip_lexpr_0.05,flip_lexpr_0.10,flip_lexpr_0.20,flip_lexpr1_0.05,flip_lexpr1_0.10,flip_lexpr1_0.20,flip_asf1_0.05,flip_asf1_0.10,flip_asf1_0.20,flip_asfk_0.05,flip_asfk_0.10,flip_asfk_0.20,flip_mmrk_0.05,flip_mmrk_0.10,flip_mmrk_0.20,flip_raw_0.05,flip_raw_0.10,flip_raw_0.20,classflip_lexpr_0.05,classflip_lexpr_0.10,classflip_lexpr_0.20,classflip_lexpr1_0.05,classflip_lexpr1_0.10,classflip_lexpr1_0.20
20260705,Knapsack,5,295,0.8078906285320862,0.7475709162093144,0.7475709162093144,0.8078906285320862,0.8078906285320862,0.7475709162093144,1,1,0,0,0.0,0.0666666666666666,0.3666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.3666666666666666,0.0,0.0666666666666666,0.3666666666666666,0.6833333333333333,0.9,1.0,0.0,0.0666666666666666,0.3666666666666666,0.0,0.0,0.0
20260705,Knapsack,5,232,0.7766869694336223,0.743957372562808,0.743957372562808,0.7766869694336223,0.7766869694336223,0.743957372562808,1,1,0,0,0.5333333333333333,0.6666666666666666,0.8833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.6666666666666666,0.8833333333333333,0.5333333333333333,0.6666666666666666,0.8833333333333333,0.6833333333333333,0.8333333333333334,0.95,0.5333333333333333,0.6666666666666666,0.8833333333333333,0.0,0.0,0.0
20260705,Knapsack,3,94,0.9832087587070926,0.8550547367957567,0.8550547367957567,0.9832087587070926,0.9832087587070926,0.8550547367957567,1,1,0,0,0.0666666666666666,0.3833333333333333,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.3833333333333333,0.7666666666666667,0.0666666666666666,0.3833333333333333,0.7666666666666667,0.3833333333333333,0.7166666666666667,0.8833333333333333,0.0666666666666666,0.3833333333333333,0.7666666666666667,0.0,0.0,0.0
20260705,Knapsack,3,271,0.9127729947494256,0.8655505043559245,0.8655505043559245,0.9127729947494256,0.9127729947494256,0.8655505043559245,1,1,0,0,0.5833333333333334,0.5833333333333334,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.5666666666666667,0.7833333333333333,0.5833333333333334,0.5833333333333334,0.8,0.75,0.95,1.0,0.5833333333333334,0.5833333333333334,0.8,0.0,0.0,0.0
20260705,Knapsack,4,69,0.8381087029005061,0.7640117143815875,0.7640117143815875,0.8381087029005061,0.8381087029005061,0.7640117143815875,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.9,0.9833333333333332,0.0,0.0,0.0,0.0,0.0,0.0
20260705,Knapsack,3,96,0.9086538690575928,0.8290328876467872,0.8290328876467872,0.9086538690575928,0.9086538690575928,0.8290328876467872,1,1,0,0,0.0,0.0166666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666666,0.1666666666666666,0.0,0.0166666666666666,0.1666666666666666,0.7666666666666667,0.9166666666666666,0.95,0.0,0.0166666666666666,0.1666666666666666,0.0,0.0,0.0
20260705,Knapsack,4,136,0.8345097896525104,0.7985605606367188,0.7985605606367188,0.8345097896525104,0.8345097896525104,0.7985605606367188,1,1,0,0,0.3666666666666666,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666666,0.5333333333333333,0.4666666666666667,0.3666666666666666,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.7666666666666667,0.9833333333333332,0.3666666666666666,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0
20260705,Knapsack,4,95,0.9255055014110796,0.7706974095935691,0.7706974095935691,0.9255055014110796,0.9255055014110796,0.7706974095935691,1,1,0,0,0.0166666666666666,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666666,0.3,0.7,0.0166666666666666,0.3,0.7,0.5,0.7666666666666667,0.9166666666666666,0.0166666666666666,0.3,0.7,0.0,0.0,0.0
20260705,Knapsack,4,213,0.8533251522472273,0.7833409999588488,0.7833409999588488,0.8533251522472273,0.8533251522472273,0.7833409999588488,1,1,0,0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.15,0.5833333333333334,0.8666666666666667,1.0,0.0,0.0,0.15,0.0,0.0,0.0
20260705,Knapsack,3,251,0.8896213213385875,0.8489577034276067,0.8489577034276067,0.8896213213385875,0.8896213213385875,0.8489577034276067,1,1,0,0,0.0,0.1333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.6,0.65,0.0,0.0666666666666666,0.3,0.5833333333333334,0.8333333333333334,0.9833333333333332,0.0,0.1333333333333333,0.4666666666666667,0.0,0.0,0.0
