seed,family,m,N,tail_lexpr,tail_lexpr1,tail_asf1,tail_asfk,tail_mmrk,tail_raw,agree_lexpr_asfk,agree_lexpr_mmrk,tied_lexpr,tied_lexpr1,flip_lexpr_0.05,flip_lexpr_0.10,flip_lexpr_0.20,flip_lexpr1_0.05,flip_lexpr1_0.10,flip_lexpr1_0.20,flip_asf1_0.05,flip_asf1_0.10,flip_asf1_0.20,flip_asfk_0.05,flip_asfk_0.10,flip_asfk_0.20,flip_mmrk_0.05,flip_mmrk_0.10,flip_mmrk_0.20,flip_raw_0.05,flip_raw_0.10,flip_raw_0.20,classflip_lexpr_0.05,classflip_lexpr_0.10,classflip_lexpr_0.20,classflip_lexpr1_0.05,classflip_lexpr1_0.10,classflip_lexpr1_0.20
20260629,Knapsack,3,104,0.9112610380075346,0.8476787885691981,0.8476787885691981,0.9112610380075346,0.9112610380075346,0.8476787885691981,1,1,0,0,0.0,0.0666666666666666,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.4833333333333333,0.0,0.0833333333333333,0.5,0.4333333333333333,0.7333333333333333,0.8666666666666667,0.0,0.0666666666666666,0.4666666666666667,0.0,0.0,0.0
20260629,Knapsack,3,116,0.8840954100523502,0.8354348487816439,0.8354348487816439,0.8840954100523502,0.8840954100523502,0.8354348487816439,1,1,0,0,0.3,0.4166666666666667,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4166666666666667,0.7,0.3,0.4166666666666667,0.7,0.2333333333333333,0.8333333333333334,0.9,0.3,0.4166666666666667,0.7,0.0,0.0,0.0
20260629,Knapsack,5,212,0.8645810141539204,0.745762048526164,0.745762048526164,0.8645810141539204,0.8645810141539204,0.745762048526164,1,1,0,0,0.2333333333333333,0.5166666666666667,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.5166666666666667,0.8833333333333333,0.2333333333333333,0.5166666666666667,0.9,0.5833333333333334,0.7666666666666667,0.9166666666666666,0.2333333333333333,0.5166666666666667,0.9,0.0,0.0,0.0
20260629,Knapsack,3,64,0.889541692227503,0.814957298548103,0.814957298548103,0.889541692227503,0.889541692227503,0.814957298548103,1,1,0,0,0.3833333333333333,0.45,0.4833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3833333333333333,0.45,0.4833333333333333,0.3833333333333333,0.45,0.4833333333333333,0.6666666666666666,0.9,0.9333333333333332,0.3833333333333333,0.45,0.4833333333333333,0.0,0.0,0.0
20260629,Knapsack,5,278,0.7740142619935374,0.7447550507228105,0.7447550507228105,0.7740142619935374,0.7740142619935374,0.7447550507228105,1,1,0,0,0.1333333333333333,0.55,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.55,0.6166666666666667,0.1333333333333333,0.55,0.6166666666666667,0.6,0.7666666666666667,0.9166666666666666,0.1333333333333333,0.55,0.6166666666666667,0.0,0.0,0.0
20260629,Knapsack,3,209,0.8893012971660408,0.8203479197290257,0.8188067027354395,0.8893012971660408,0.8893012971660408,0.8188067027354395,1,1,0,0,0.0666666666666666,0.4166666666666667,0.6833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5166666666666667,0.8,0.0333333333333333,0.3166666666666666,0.6666666666666666,0.8666666666666667,0.8666666666666667,0.95,0.0666666666666666,0.4166666666666667,0.6833333333333333,0.0,0.0,0.0
20260629,Knapsack,3,95,0.961184545586826,0.8408975813536261,0.8408975813536261,0.961184545586826,0.961184545586826,0.8408975813536261,1,1,0,0,0.4333333333333333,0.4333333333333333,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4333333333333333,0.4333333333333333,0.6166666666666667,0.4333333333333333,0.4333333333333333,0.6166666666666667,0.4166666666666667,0.8333333333333334,0.95,0.4333333333333333,0.4333333333333333,0.6166666666666667,0.0,0.0,0.0
20260629,Knapsack,3,135,0.9039131278703012,0.8808299440267678,0.8808299440267678,0.9039131278703012,0.9039131278703012,0.8808299440267678,1,1,0,1,0.2166666666666666,0.35,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.35,0.5666666666666667,0.2166666666666666,0.35,0.5833333333333334,0.6,0.8166666666666667,0.95,0.2166666666666666,0.35,0.5666666666666667,0.0,0.0,0.0
20260629,Knapsack,5,80,0.8349307241681279,0.7773581718207991,0.7760501627227347,0.8349307241681279,0.8349307241681279,0.7760501627227347,1,1,0,0,0.2,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.35,0.7166666666666667,0.15,0.2333333333333333,0.6666666666666666,0.5,0.7,0.9,0.2,0.3,0.7,0.0,0.0,0.0
20260629,Knapsack,3,287,0.8915534264148124,0.8493693861674352,0.8493693861674352,0.8915534264148124,0.8915534264148124,0.8493693861674352,1,1,0,0,0.4166666666666667,0.55,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.55,0.7333333333333333,0.4166666666666667,0.55,0.7333333333333333,0.8333333333333334,0.9166666666666666,1.0,0.4166666666666667,0.55,0.7333333333333333,0.0,0.0,0.0
20260629,Knapsack,5,183,0.8229912393183159,0.7716938114283238,0.7716938114283238,0.8229912393183159,0.8229912393183159,0.7716938114283238,1,1,0,0,0.0,0.2833333333333333,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.5,0.0,0.2333333333333333,0.5,0.9333333333333332,0.95,1.0,0.0,0.2833333333333333,0.6,0.0,0.0,0.0
20260629,Knapsack,5,76,0.7623837320097915,0.7645596116753703,0.7645596116753703,0.7623837320097915,0.7623837320097915,0.7645596116753703,1,1,0,0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0833333333333333,0.3166666666666666,0.0833333333333333,0.45,0.85,0.0,0.0,0.05,0.0,0.0,0.0
20260629,Knapsack,3,160,0.9387300573713124,0.8568729034418168,0.8568729034418168,0.9387300573713124,0.9387300573713124,0.8568729034418168,1,1,0,0,0.2833333333333333,0.65,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.2833333333333333,0.65,0.9333333333333332,0.2833333333333333,0.65,0.9333333333333332,0.75,0.9166666666666666,0.9666666666666668,0.2833333333333333,0.65,0.9333333333333332,0.0,0.0,0.0
20260629,Knapsack,5,82,0.8072318947144871,0.7757951718921026,0.7757951718921026,0.8072318947144871,0.8072318947144871,0.7757951718921026,1,1,0,0,0.3,0.5,0.8833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.8833333333333333,0.3,0.5,0.8833333333333333,0.2833333333333333,0.6833333333333333,0.9166666666666666,0.3,0.5,0.8833333333333333,0.0,0.0,0.0
20260629,Knapsack,5,157,0.8100425819975378,0.7490592772481073,0.7490592772481073,0.8100425819975378,0.8100425819975378,0.7490592772481073,1,1,0,0,0.0,0.0166666666666666,0.3833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0666666666666666,0.35,0.7166666666666667,0.55,0.7166666666666667,0.9166666666666666,0.0,0.0166666666666666,0.3833333333333333,0.0,0.0,0.0
20260629,Knapsack,3,246,0.8875831430007428,0.8286214008290256,0.8286214008290256,0.8875831430007428,0.8875831430007428,0.8286214008290256,1,1,0,0,0.3333333333333333,0.4333333333333333,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4333333333333333,0.7166666666666667,0.3333333333333333,0.4333333333333333,0.7166666666666667,0.7333333333333333,0.9,0.9833333333333332,0.3333333333333333,0.4333333333333333,0.7166666666666667,0.0,0.0,0.0
20260629,Knapsack,3,125,0.932959180386738,0.8357413824973935,0.8357413824973935,0.932959180386738,0.932959180386738,0.8357413824973935,1,1,0,0,0.6,0.6166666666666667,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6166666666666667,0.7333333333333333,0.6,0.6166666666666667,0.7333333333333333,0.6666666666666666,0.8833333333333333,0.9666666666666668,0.6,0.6166666666666667,0.7333333333333333,0.0,0.0,0.0
20260629,Knapsack,5,112,0.8486413891344772,0.7541784111596833,0.7541784111596833,0.8486413891344772,0.8486413891344772,0.7541784111596833,1,1,0,0,0.6,0.8666666666666667,0.9666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.65,0.9333333333333332,0.5166666666666667,0.65,0.95,0.3166666666666666,0.6166666666666667,0.9666666666666668,0.6,0.8666666666666667,0.9666666666666668,0.0,0.0,0.0
20260629,Knapsack,3,228,0.8729684026096088,0.8439183321401825,0.8439183321401825,0.8729684026096088,0.8729684026096088,0.8439183321401825,1,1,0,0,0.4166666666666667,0.6333333333333333,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.6333333333333333,0.7166666666666667,0.4166666666666667,0.6333333333333333,0.7166666666666667,0.8166666666666667,0.9666666666666668,0.9833333333333332,0.4166666666666667,0.6333333333333333,0.7166666666666667,0.0,0.0,0.0
20260629,Knapsack,5,264,0.8453532126113921,0.7596227373792795,0.7596227373792795,0.8193027223198136,0.8193027223198136,0.7596227373792795,0,0,0,0,0.5333333333333333,0.6833333333333333,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.3166666666666666,0.4333333333333333,0.6,0.2333333333333333,0.3333333333333333,0.4666666666666667,0.6833333333333333,0.9,1.0,0.5333333333333333,0.6833333333333333,0.65,0.0,0.0,0.0
20260629,Knapsack,4,296,0.8401166110735232,0.811411980669871,0.811411980669871,0.8401166110735232,0.8401166110735232,0.811411980669871,1,1,0,0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.8166666666666667,0.95,1.0,0.0,0.0,0.15,0.0,0.0,0.0
20260629,Knapsack,4,249,0.8524359209695727,0.795256987767255,0.7892845296605607,0.8524359209695727,0.8524359209695727,0.7892845296605607,1,1,0,0,0.0,0.15,0.3166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.3166666666666666,0.0,0.15,0.3166666666666666,0.7666666666666667,0.9166666666666666,0.9666666666666668,0.0,0.15,0.3166666666666666,0.0,0.0,0.0
20260629,Knapsack,3,213,0.9168178978166296,0.8510460646608025,0.8510460646608025,0.9168178978166296,0.9168178978166296,0.8510460646608025,1,1,0,0,0.55,0.8333333333333334,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.8333333333333334,0.8666666666666667,0.55,0.8333333333333334,0.8666666666666667,0.55,0.9,0.9166666666666666,0.55,0.8333333333333334,0.8666666666666667,0.0,0.0,0.0
20260629,Knapsack,4,275,0.8953044431979461,0.7710151175047116,0.7710151175047116,0.8953044431979461,0.8953044431979461,0.7710151175047116,1,1,0,0,0.0333333333333333,0.3,0.4333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.3,0.4333333333333333,0.0333333333333333,0.3,0.4333333333333333,0.65,0.9166666666666666,0.95,0.0333333333333333,0.3,0.4333333333333333,0.0,0.0,0.0
20260629,Knapsack,4,254,0.8873864324556454,0.7910851719749533,0.7910851719749533,0.8873864324556454,0.8873864324556454,0.7910851719749533,1,1,0,0,0.0,0.1,0.3833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3833333333333333,0.0,0.1,0.3833333333333333,0.4,0.9666666666666668,0.9333333333333332,0.0,0.1,0.3833333333333333,0.0,0.0,0.0
20260629,Knapsack,5,250,0.7717791525798544,0.7559163280543274,0.7559163280543274,0.7717791525798544,0.7717791525798544,0.7559163280543274,1,1,0,0,0.45,0.5333333333333333,0.6833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.5333333333333333,0.6833333333333333,0.45,0.5333333333333333,0.6833333333333333,0.5,0.7166666666666667,0.95,0.45,0.5333333333333333,0.6833333333333333,0.0,0.0,0.0
20260629,Knapsack,4,95,0.9265409435071836,0.7970320898829667,0.7970320898829667,0.9265409435071836,0.9265409435071836,0.7970320898829667,1,1,0,0,0.1666666666666666,0.5166666666666667,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.5166666666666667,0.75,0.1666666666666666,0.5166666666666667,0.75,0.3333333333333333,0.7666666666666667,0.9666666666666668,0.1666666666666666,0.5166666666666667,0.75,0.0,0.0,0.0
20260629,Knapsack,4,95,0.8666971919318082,0.7843064141104509,0.7843064141104509,0.8666971919318082,0.8666971919318082,0.7843064141104509,1,1,0,0,0.1,0.45,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.45,0.7666666666666667,0.1,0.45,0.7666666666666667,0.45,0.75,0.9166666666666666,0.1,0.45,0.7666666666666667,0.0,0.0,0.0
